product_id,product_name,product_category,summary,keywords,sentiment,img_link,product_link
B086Q3QMFS,"Classmate Drawing Book - Unruled, 40 Pages, 210 mm x 297 mm - Pack Of 4",CompositionNotebooks,"Good for learning drawing for kids. MRP of product is 120 (4 books , 30 a piece) ","['drawing books', 'drawing kids', '120 books', 'drawing', 'learning drawing']",4,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41KFL-3kiUL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Classmate-Drawing-Book-Unruled-Pages/dp/B086Q3QMFS/ref=sr_1_468?qid=1672903018&s=computers&sr=1-468
B086WMSCN3,"boAt Airdopes 171 in Ear Bluetooth True Wireless Earbuds with Upto 13 Hours Battery, IPX4, Bluetooth v5.0, Dual Tone Finish with Mic (Mysterious Blue)",In-Ear,"Bluetooth coverage is poor. Gets disconnected often. Good product but not comfortable, not fitted properly. I purchased this product on Apr 2022 and still using it without any issues. My left side one is not working Ry good size is little bigger as expected. Calling quality is above average.","['bluetooth coverage', 'quality ear', 'product bluetooth', 'bluetooth', 'ear buds']",2,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41IAc+vLV7S._SY300_SX300_.jpg,https://www.amazon.in/Boat-Airdopes-171-Functionality-Resistance/dp/B086WMSCN3/ref=sr_1_147?qid=1672903002&s=computers&sr=1-147
B086X18Q71,Usha Janome Dream Stitch Automatic Zig-Zag Electric Sewing Machine with 14 Stitch Function (White and Blue) with Free Sewing KIT Worth RS 500,Sewing&EmbroideryMachines,"Machine is excellent for beginners. Package was missing the sewing kit. Little difficult to get bobbin thread out from Asic stitching, company has not provided any demo at doorstep, as they are not serviceable for few p","['sewing kit', 'basic stitching', 'sewing box', 'sewing', 'missing sewing']",4,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/417iICYt3IL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Usha-Janome-Dream-Stitch-Automatic/dp/B086X18Q71/ref=sr_1_259?qid=1672923605&s=kitchen&sr=1-259
B0873L7J6X,"Infinity (JBL Glide 510, 72 Hrs Playtime with Quick Charge, Wireless On Ear Headphone with Mic, Deep Bass, Dual Equalizer, Bluetooth 5.0 with Voice Assistant Support (Black)",On-Ear,"Sound quality is awesome.. Bass is good not like in ear..but still wonderful and enough. U cant have The foam half of the outer noise gets substacted just by putting it on. Then the rest go out while Sound quality is very good. Vocals are easyly separated bass is enough. Treble is the right amount A better headphone is the one which creates good and detailed sound.. Not those who are loud.. So yeah I P.S Amazon delivery is really not up to the mark.. Even bein in the U.S. Good one, but sound is low. Who wants to listen music veru loud with high bass it's not","['bt headphones', 'bt headphone', 'wired headphones', 'nt headphones', 'earphones bass']",3,https://m.media-amazon.com/images/I/41-U6BdQrcL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Infinity-Glide-510-Headphone-Equalizer/dp/B0873L7J6X/ref=sr_1_329?qid=1672903011&s=computers&sr=1-329
B087FXHB6J,Zebronics Zeb-Companion 107 USB Wireless Keyboard and Mouse Set with Nano Receiver (Black),Keyboard&MouseSets,"Keyboard:- Keys are really soft touch and almost soundless. It automatically goes in power saving mode with in Keyboard requires AAA battery and mouse require AA battery. Mouse doesn't come with on off button to save battery  mouse quality is below average...but at that price, a perfect choice. ard is excelent, but mouse","['useless keyboard', 'keyboard mouse', 'keyboard keyboard', 'laptop keyboard', 'life keyboard']",4,https://m.media-amazon.com/images/I/41UUBwBt05S._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Zebronics-Zeb-Companion-107-Wireless-Keyboard/dp/B087FXHB6J/ref=sr_1_48?qid=1672902996&s=computers&sr=1-48
B087JWLZ2K,AmazonBasics 108 cm (43 inches) 4K Ultra HD Smart LED Fire TV AB43U20PS (Black),SmartTelevisions,"The 55 inch Amazon Fire TV is available for pre-order now. Reviewer says the unboxing was a I'm using a JBL soundbar with sub-woofer which are connected to my 55 inch Amazon Fire Picture quality is excellent, every bit as good as my other TV from a famous brand that costs 4X the Fire TV has an amazing remote control. Playing movies, even in HD, is a perfect experience with no lag My Amazon Firestick, Echo Show 8, Echo 5, Echo, and Echo Dot all have settings for English ""I would recommend it without hesitation. , and I would recommendIt without hesitation,"" he said.","['tv speakers', 'tv audio', 'amazon tv', 'switches tv', 'built tv']",5,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51z60rNcKSL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/AmazonBasics-108cm-inch-Ultra-Smart/dp/B087JWLZ2K/ref=sr_1_493?qid=1672909149&s=electronics&sr=1-493
B0883KDSXC,USHA Armor AR1100WB 1100 W Dry Iron with Black Weilburger Soleplate (Purple),DryIrons,Bought for as my travel tool to easy ironing Good product with good quality. 1200 VfM.,"['ironing good', '1200 vfm', 'easy ironing', 'ironing', 'travel tool']",5,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31WXnM9XIYL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Armour-AR1100WB-1100-Watt-Soleplate-Purple/dp/B0883KDSXC/ref=sr_1_77?qid=1672923595&s=kitchen&sr=1-77
B0883LQJ6B,"Usha Goliath GO1200WG Heavy Weight 1200-Watt Dry Iron, 1.8 Kg(Red)",DryIrons,"Review after 1 month. Good product. Easy to use, comfort to handle nice product. Value for money, Heavy weight but I like it super build quality Valuable money Best iron box. any people have already got these","['dry iron', 'best iron', 'dry pressing', 'iron box', 'iron today']",4,https://m.media-amazon.com/images/I/31XPVmD8gUL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Goliath-GO1200WG-Weight-1200-Watt-Maroon/dp/B0883LQJ6B/ref=sr_1_236?qid=1672923603&s=kitchen&sr=1-236
B088GXTJM3,"DIGITEK® (DLS-9FT) Lightweight & Portable Aluminum Alloy Light Stand for Ring Light, Reflector, Flash Units, Diffuser, Portrait, Softbox, Studio Lighting & More Ideal for Outdoor & Indoor Shoots",BackgroundSupports,"Amazing stand in this price by AmazonReally just loved it Stand stability is good. Will recommend. Improve packing quality Good good Nice product I'm very happy buying this product, the legs so much strong, and height is 9","['stand stability', 'stand price', 'amazing stand', 'product legs', 'stand']",5,https://m.media-amazon.com/images/I/31ouSkwWDmL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Lightweight-Portable-Aluminum-Photography-DLS-9FEET/dp/B088GXTJM3/ref=sr_1_408?qid=1672903014&s=computers&sr=1-408
B088WCFPQF,"Cafe JEI French Press Coffee and Tea Maker 600ml with 4 Level Filtration System, Heat Resistant Borosilicate Glass (Black, 600ml)",CoffeePresses,"French press coffee is a blessing for any Indian adult. It's easy to use, easy to clean, easy The markings inside also provide a great measurement of how many cups I would end up making. Not only have i Amazon delivery is always reliable and it didn’t fail me this time too. Both outer packing and the Just add the coffee powder and hot water. After a while when we press the central pipe, coffee comes out Cafe JEI's French Press has become an important part of my daily ritual now in past 10 days Super happy.  point!","['making coffee', 'coffee using', 'coffee filter', 'pipe coffee', 'filter coffee']",5,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31YEW0-SNcL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Cafe-JEI-Filtration-Resistant-Borosilicate/dp/B088WCFPQF/ref=sr_1_436?qid=1672923613&s=kitchen&sr=1-436
B088Z1YWBC,"EGate i9 Pro-Max 1080p Native Full HD Projector 4k Support | 3600 L (330 ANSI ) | 150"" (381 cm) Large Screen | VGA, AV, HDMI, SD Card, USB, Audio Out | (E03i31 / E04i32) Black",Projectors,"When connected to right streaming or display source thru hdmi, it is actually quite good. In this department From 9ft and 3-4 inches distance of lens to wall, we can get exactly 100 inch(87 Keystone correction is not usuable at all. That wheel has to be exatly in middle position to Best focus can be get, when projecting exactly oppsite to the projector probably 5 to 6 inch above, so  reflective projector screen( look it up on amazon xelectron or minago brand) is one of most The biggest drawback of this projector is that dust gets inside on lcd panel, which impacts the clarity also after Lcd cleaning can be done pretty easily without much opening and its easier compared to youtube videos i have seen for Deo is a fantastic product in this price range. Some apps however don't get installed, or just close Screen spread is Almost up to 120 inch at a throw distance of 13 to 1 feet with the sharpness more Best in price, good PICTURE QUALITY, BRIGHTNESS and a DECENT REMOTE. Amazon Prime TV Stick with Projector is all I need. An entertaining night after a busy day n you will The pic uploaded was by noon 1pm with dark screens. S/DAY USAGE :The pic upload was I too had a similar confusion based on competition for egate i9 from uc 68 & 46... Let  egate has a lens cover to close the lens when not in use... The others don't have it... Inbuilt speaker is good enuf at 2/3 feet projection from the end of ur bed with kids sleeping Also u can place the projector behind the screen LIKE AN ACTUAL THEATRE if U R USING A 3d effects are going to give u a headache coz of pixelation better to opt for a TV if WARNING: FOR AMAZON PRIME N NETFLIX USERS, IF U R USING A HOPE IT HELPS, PING ME FOR ANY DOUBTS...HIT LIKE, IF MY","['projector good', 'fhd projector', 'best projector', 'quality projector', '10k projector']",4,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51DhRNtyo0L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Support-Display-Projector-Connectivity-E03i31/dp/B088Z1YWBC/ref=sr_1_176?qid=1672909133&s=electronics&sr=1-176
B088ZFJY82,"Elv Aluminium Adjustable Mobile Phone Foldable Holder Tabletop Stand Dock Mount for All Smartphones, Tabs, Kindle, iPad (Moonlight Silver)",Stands,The best that I have purchased so far. Can buy if it’s price is below 250 Good product,"['quality', 'good quality', 'quality best', 'quality excellent', 'quality buy']",5,https://m.media-amazon.com/images/I/41pmcRIe45L._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Aluminium-Adjustable-Mobile-Foldable-Smartphones/dp/B088ZFJY82/ref=sr_1_493?qid=1672895894&s=electronics&sr=1-493
B088ZTJT2R,Havells Immersion HB15 1500 Watt (White Blue),ImmersionRods,"Immersion heaters have changed very little in terms of features or design over the 40 years or so I've I couldn't use it straightaway because it has a cord that's barely a metre long. It just couldn In my case, therefore, the heater had to be 'accessorized' before it could be used. The stool took two days to arrive, and I 'inaugurated' the heater a full four days after 'High' temperature means 60 degrees Celsius or Seventy degrees Celsius. The heater wouldn't switch itself off for Both the variable heat setting and the auto-cut-off turned out to be quite useless. Neither the product Can the temperature be set to in-between values, something between 'low' and 'medium', for instance The heater has its own indicator light, which switches off at the set temperature. If you forget to switch the This dry-heating will damage both the heater and wall, if you've hung the heater up. It It's not shock proof so don't check temperature of water with it turned on. Product received with some scratches This product is very good and easy to use but its plug is of 16 amps which should have been of 6","['immersion heaters', 'immersion heater', 'heater usable', 'heater havells', 'fancy heater']",2,https://m.media-amazon.com/images/I/31flPimoFpL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Havells-Immersion-HB15-1500-White/dp/B088ZTJT2R/ref=sr_1_48_mod_primary_new?qid=1672923592&s=kitchen&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-48
B089BDBDGM,"Kuber Industries Waterproof Round Laundry Bag/Hamper|Polka Dots Print Print with Handles|Foldable Bin & 45 Liter Capicity|Size 37 x 37 x 49, Pack of 1(Black & White)- CTKTC044992",LaundryBaskets,Decent size.Looks decent not great (You know what you are paying :) )I would recommend this product Storing capacity is good. me little bit expensive.,"['weight clothes', 'product sturdy', 'decent size', 'expensive storing', 'sturdy durable']",3,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/51rf2161JNL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Kuber-Industries-Waterproof-Organizer-CTKTC044992/dp/B089BDBDGM/ref=sr_1_469?qid=1672923615&s=kitchen&sr=1-469
B089WB69Y1,"USB Charger, Oraimo Elite Dual Port 5V/2.4A Wall Charger, USB Wall Charger Adapter for iPhone 11/Xs/XS Max/XR/X/8/7/6/Plus, iPad Pro/Air 2/Mini 3/Mini 4, Samsung S4/S5, and More",WallChargers,"Great charging power even two devices  connected with the charger. But issue with the build quality. I once by Overall a very good product. Don't think, just go for it. Works fine.","['great charging', 'charged pixel', 'charger fast', 'pixel 6a', 'charging power']",4,https://m.media-amazon.com/images/I/41v82KfCUuL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/oraimo-firefly-2s-charger-micro-usb-multi-protection/dp/B089WB69Y1/ref=sr_1_102?qid=1672895777&s=electronics&sr=1-102
B08B42LWKN,OnePlus 80 cm (32 inches) Y Series HD Ready LED Smart Android TV 32Y1 (Black),SmartTelevisions,"Dolby Audio 20W speakers are really great for sure affordable TV. Easy to install and mount to wall It supports all the smart features like Netflix, Prime and YouTube. It is easily installable and sign-in Rest all is very good and loved this product. Bluetooth and WiFi connection can disconnect sometimes and cause some issues. This TV will not give good experience for sports due to less picture quality but it's very good for daily family This is very very bad and irresponsible service by OnePlus and Amazon. I'm very disappointed with the service and highly Good product Connectivity is faster But performance is little bit slower The biggest problem I face is it don't have Good quality in picture and volume is little bit low. It was fast at the beginning now it's been 4 Sound is good. Easy installation. Very Slim and less weight. Voice recognition is good LikeBudget-friendly","['features tv', 'affordable tv', 'oneplus tv', 'tv affordable', 'smart tv']",3,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41WE9ZGEC4L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/OnePlus-inches-Ready-Android-32Y1/dp/B08B42LWKN/ref=sr_1_29?qid=1672909125&s=electronics&sr=1-29
B08B6XWQ1C,"DIGITEK® (DTR-200MT) (18 CM) Portable & Flexible Mini Tripod with Mobile Holder & 360 Degree Ball Head, For Smart Phones, Compact Cameras, GoPro, Maximum Operating Height: 7.87 Inch, Maximum Load Upto: 1 kgs",TripodLegs,Very premium and good material use It's good but one thing I don't like it that phone mount is not Good but little high price This product is best for beginners. Have some stability issues which you couldn't expect in,"['premium good', 'premium', 'worthy price', 'price good', 'mount good']",3,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31Vt3iyEaIL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/DIGITEK-Portable-Flexible-Compact-Operating/dp/B08B6XWQ1C/ref=sr_1_269?qid=1672903008&s=computers&sr=1-269
B08BCKN299,"Sounce Gold Plated 3.5 mm Headphone Splitter for Computer 2 Male to 1 Female 3.5mm Headphone Mic Audio Y Splitter Cable Smartphone Headset to PC Adapter – (Black,20cm)",Adapters,"Good working with boya m1 mike. Good product overall. Turbance in the quality, both mic and sound. The headphone jack works well, but when I put Great product and really durable. ates a lot of noise which I am easily able to hear. It causes Good working with boya m1 mike. After using it for many months, there is no disturbance in The headphone jack works well, but when I put the mic jack in the pc, it creates a lot of","['headset pc', 'desktop earphone', 'headphone jack', 'earphone cable', 'earphone jack']",4,https://m.media-amazon.com/images/I/41jmiwgyu8L._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Sounce-Plated-Headphone-Earphone-Splitter/dp/B08BCKN299/ref=sr_1_375?qid=1672895857&s=electronics&sr=1-375
B08BG4M4N7,"PRUSHTI COVER AND BAGS, Protective Case for Airtel Xstream settop Box Remote Remote Control Pouch Cover Holder PU Leather Cover Holder(only Cover for Selling Purpose)",RemoteControls,Airtel Xtreme set top box cover. It's had some thickness and protective Go for it!,"['cover thickness', 'box cover', 'good airtel', 'height cover', 'airtel xtreme']",4,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41Bi9ZwBQ7L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/PRUSHTI-COVER-BAGS-Protective-Xstream/dp/B08BG4M4N7/ref=sr_1_486?qid=1672909149&s=electronics&sr=1-486
B08BJN4MP3,HUL Pureit Eco Water Saver Mineral RO+UV+MF AS wall mounted/Counter top Black 10L Water Purifier,WaterFilters&Purifiers,"TDS of my bore well water is 472 ppm and TDS of purified water is 64 ppm and test The tap for water dispenser is at the mid of the purifier. The service provider’s behaviour Rest, it’s a nice mid budget product. sing a bit of inconvenience.","['water dispenser', 'water saver', 'tap water', 'tap purifier', 'rejected water']",4,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41ut+j+REdL._SY300_SX300_.jpg,https://www.amazon.in/HUL-Pureit-Mineral-mounted-Purifier/dp/B08BJN4MP3/ref=sr_1_317?qid=1672923609&s=kitchen&sr=1-317
B08BQ947H3,"LIRAMARK Webcam Cover Slide, Ultra Thin Laptop Camera Cover Slide Blocker for Computer MacBook Pro iMac PC Tablet (Pack of 3)",CameraPrivacyCovers,"The product is sturdy, invisible (for the mutual color theme for device and product), and well manufactured. If It is ultra-thin as described by the company with about a millimeter thickness. This thickness can cope with Closing the lid will not harm the screen, screen frame, and laptop lower-up body. Don't The device can be used with any phone and monitor as they have no issue with opening and closing the lids Installation is easy, remove the blue tape and carefully stick the cover as a sticker. Rub your palm for heat Overall, it is a good product. For me, it has worked awesome. Green Signal from here. Check for rubber spacers/buffers provided in the laptop. Slide it 2-5 times once a week I usually don't trust my webcam so I thought of giving this product a try. It was delivered within 3 The Adhesion of this product is quite weak. It literally falls off after a week of applying it. I Remove the Stock Adhesion by gently applying Isopropyl alcohol. Then apply a strong Adhesive glue ( The cover won't interfere when you are using your webcam in meetings. It fully covers it when you want privacy MacBooks are designed in a way that when closing no foreign object thicker than an average printer paper (0. If you have a laptop where the camera is embedded in the plastic frame around the screen it should be okay. If you're not sure about their reliability and you still want to cover your camera, use a piece of thin It's not a bad product. They just need to stop advertising it for MacBooks. roduct 3 stars The product is sturdy, invisible (for the mutual color theme for device and product), and well manufactured. If The webcam cover is ultra-thin as described by the company with about a millimeter thickness. This thickness can The device can be used with any phone and monitor as they have no issue with opening and closing the lids Installation is easy, remove the blue tape and carefully stick the cover as a sticker. After sticking, rub your The Green Signal is a new generation of the Green Signal webcam. Users can use it to control their webcam Cover, and make its edges (the edges close to the slider) smooth (rounding off or fillet Slide it 2-5 times once a week to avoid jamming. First impressions were really good. You will get 3 webcams covers in the package. It's extremely thin. So, It won't I am sorry to say that the Adhesion of this product is quite weak. It literally falls off after a Super Glue is a good product except fo fo it spills out and makes a mess. No effect on the Apple urges people not to close their MacBook, MacBook Air or MacBook Pro, while such camera covers are applied. If you are going to use it on your MacBook, be sure to completely remove it before closing your laptop. If you have a laptop where the camera is embedded in the plastic frame around the screen it should be okay. It's not a bad product. They just need to stop advertising it for MacBooks!","['webcam cover', 'webcam covers', 'webcams covers', 'sliding webcam', 'webcam laptop']",4,https://m.media-amazon.com/images/I/41PeQz-jDSL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/LIRAMARK-Webcam-Blocker-Computer-MacBook/dp/B08BQ947H3/ref=sr_1_317?qid=1672895842&s=electronics&sr=1-317
B08C4Z69LN,Crucial RAM 8GB DDR4 3200MHz CL22 (or 2933MHz or 2666MHz) Laptop Memory CT8G4SFRA32A,Memory,"When I tried installing it, my laptop showed a blank screen. I tried switching ports on both the rams I tried to replace the product but there was no option for that. I only had one option to contact the Issue fixed after struggling 4 days. But RAM is great! Its better to install it with SSD. I felt My laptop had 8GB ram before I ordered crucial DDR4 8gb Sodimm RAM and it's really increase My Laptop Aspire A5 with 4gb installed ram, now it is 8+4=12 g Good RAM with decent price, easy to install and so far performance looks good. Have to test it during gaming","['purchased ram', 'purchasing ram', 'ram received', 'existing ram', 'ram laptop']",5,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51esjcOy79L._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Crucial-PC4-25600-SODIMM-260-Pin-Memory/dp/B08C4Z69LN/ref=sr_1_210?qid=1672903005&s=computers&sr=1-210
B08C7TYHPB,"iBELL Castor CTEK15L Premium 1.5 Litre Stainless Steel Electric Kettle,1500W Auto Cut-Off Feature,Silver",Kettle&ToasterSets,It's good and easy to use. Full Paisa wasul hai but cord thoda sa aur bad,"['product code', 'pin connector', 'connector velue', 'hai cord', 'code']",3,https://m.media-amazon.com/images/I/41VG2A4BrbL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/CTEK15L-Premium-Stainless-Electric-Cut-Off/dp/B08C7TYHPB/ref=sr_1_278?qid=1672923606&s=kitchen&sr=1-278
B08CDKQ8T6,"Portronics Konnect L 1.2Mtr, Fast Charging 3A Micro USB Cable with Charge & Sync Function (Grey)",USBCables,Good data cable same as shown in pic. Super happy with the overall performance. Seems to fast charge at 2 Good data cable same as shown in pic. I brought this for my Nikon d5600 photos transfer to system,"['whatsapp super', 'whatsapp', 'data cable', 'cable performance', 'number whatsapp']",5,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31pQZsxPR4L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Portronics-Konnect-POR-1079-Charging-Micro/dp/B08CDKQ8T6/ref=sr_1_65?qid=1672909126&s=electronics&sr=1-65
B08CF3B7N1,"Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPhone, iPad (Grey)",USBCables,"Bought this instead of original apple, does the work for 150rs. Not as fast as apple charger but The cable is made up of very good quality. Best to buy 100% NOT FATH. Portronics Konnect L lightning cable works like magic with the original Apple charging brick. I initially hesitated buying as Cable is braided and doesn't tangle easily and can withstand day-to-day usage. Good product and value for money Bought this instead of original apple, does the work for 150rs, not as Build quality is ok, its not like i am gonna hang my clothes on it and i want a very strong Portronics Konnect L lightni is made up of very good quality. Best to buy 100% NOT F The cable works like magic with the original Apple charging brick. Earlier I was using Wayona Brand lightning cable with Cable doesn't tangle easily and can withstand day-to-day usage. Works smoothly with CarPlay Good product and value for money Bought this instead of original apple, does the work for 150rs, not as The cable stops working after a year so please don't buy high end cables just for that instead choose a this Portronics Konnect L lightning cable works like magic with the original Apple charging brick. Not sure about durability as Charges my iPhone fast enough almost similar compared to the original cable level when used with 12W Original Apple power adapter Great quality braided cable and doesn’t tangle easily and can withstand day-to-day usage E cable come with usb C to Lighting cable for emergency purpose that much I love this cable. Buy for this","['apple charger', 'apple charging', 'charger good', 'lightning cable', 'pin charge']",4,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31VzNhhqifL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Portronics-Konnect-POR-1080-Charging-Function/dp/B08CF3B7N1/ref=sr_1_5?qid=1672909124&s=electronics&sr=1-5
B08CF3D7QR,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Function for All Type-C Devices (Grey),USBCables,"The cable is efficient in fast charging but in quick data transfer. Nylon Shielded core wire it improves the Good and fast charging, and value for money. Not a fast charger. L-shape pin is very useful Cable gets twisted over time and I suspect that breaks the high capacity wires inside. Sometime the charges doesn Good and fast charging, and value for money. Not a fast charger. Very slow charging with 65w. Cable gets twisted over time and I suspect that breaks the high capacity wires inside. Sometime the charges doesn Very slow charging with 65w. st charger. L-shape pin is very useful.","['cable efficient', 'fast charger', 'fast charging', 'useful cable', 'slow charging']",3,https://m.media-amazon.com/images/I/31dJ+lXJq3L._SY300_SX300_.jpg,https://www.amazon.in/Portronics-POR-1081-Charging-1-2Meter-Function/dp/B08CF3D7QR/ref=sr_1_12?qid=1672909124&s=electronics&sr=1-12
B08CF4SCNP,"Quantum QHM-7406 Full-Sized Keyboard with (₹) Rupee Symbol, Hotkeys and 3-pieces LED function for Desktop/Laptop/Smart TV Spill-Resistant Wired USB Keyboard with 10 million keystrokes lifespan (Black)",Keyboards,"Comfortable keys and smooth typing Good Average Ok nothing to say... good So the space bar was just horrible,","['keys smooth', 'smooth typing', 'comfortable keys', 'keyboard', 'key numpad']",3,https://m.media-amazon.com/images/I/41y181oD7ZL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Quantum-QHM-7406-Spill-Resistant-Wired-Keyboard/dp/B08CF4SCNP/ref=sr_1_104?qid=1672903000&s=computers&sr=1-104
B08CFCK6CW,"Boult Audio Truebuds with 30H Playtime, IPX7 Waterproof, Lightning Boult™ Type C Fast Charging (10 Min=100Mins), BoomX™ Tech Rich Bass, Pro+ Calling HD Mic, Touch Controls in Ear Earbuds TWS (Grey)",In-Ear,"After 20 days of usage, pls don't buy this product. It says 10m range but after 30 Superb. rging  this time..thek are showing full charged but it's not working when I","['paid earbuds', 'earbuds 100', 'airpots charging', 'earbuds', 'eartips company']",1,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31bUanm+oRL._SY300_SX300_.jpg,https://www.amazon.in/Boult-Audio-TrueBuds-Wireless-Waterproof/dp/B08CFCK6CW/ref=sr_1_215?qid=1672903005&s=computers&sr=1-215
B08CFJBZRK,Prestige IRIS Plus 750 watt mixer grinder,MixerGrinders,It is easy to use and less noisy. It comes with 750W of motor. So it provides more energy,"['product mixer', 'warranty product', 'mixer', 'mixer se', 'quality']",4,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41QNSlZeKiL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Prestige-IRIS-mixer-grinder-Black/dp/B08CFJBZRK/ref=sr_1_82?qid=1672923595&s=kitchen&sr=1-82
B08CGW4GYR,"Milk Frother, Immersion Blender Cordlesss Foam Maker USB Rechargeable Small Mixer Handheld with 2 Stainless Whisks，Wisker for Stirring 3-Speed Adjustable Mini Frother for Cappuccino Latte Coffee Egg",HandBlenders,Good product received and i give you this full review after 7days Value for Money Easy and handy to operate. Can purchase this product and can give it try for me it's working doing the job. Build is not good Froths in only two minutes. One charge can hold up to 12 times od frothing! Totally worth,"['frother machine', 'variant frother', 'motor good', 'frother', 'received frother']",5,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41875hbgKyL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Rechargeable-whisks%EF%BC%8C3-Speed-Adjustable-Cappuccino-Bulletproof/dp/B08CGW4GYR/ref=sr_1_348?qid=1672923610&s=kitchen&sr=1-348
B08CHKQ8D4,"Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone 14, 14 Pro, 14 Pro Max, 14 Plus, 13, 13 Pro, 13 Pro Max, 13 Mini, 12, 12 Pro, 11, 11 Pro Max iPhone 12 Mini, X, 8 (2M, Grey)",USBCables,"Cable is able to deliver fast charging when connected to a 20W charger. The cable is durable u. Like the Apple OE cable. nlike the AppleOE cable, the cable can be used by anyone","['quality cable', 'charger cable', 'cable good', 'wire quality', 'cable durable']",5,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41fRMsvSy8L._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Wayona-charging-Nylon-Braided-iPhone/dp/B08CHKQ8D4/ref=sr_1_111?qid=1672909129&s=electronics&sr=1-111
B08CHZ3ZQ7,"Redgear A-15 Wired Gaming Mouse with Upto 6400 DPI, RGB & Driver Customization for PC(Black)",GamingMice,"The RGB is fully customizable, you can set many macros you can revamp the keys and also change the d i have used this mouse for about 3 months and its still intact, no problem with scroll wheel or side b i mostly used this mouse for fps games like (csgo, valorant, overwatch) but the The polling rate of this mouse is 125hz which is very low if you want precise aiming in competitive. The A fine mouse for what it's worth. But my thumb has to pull back a lot to press the lower","['recommend mouse', 'buying mouse', 'decent mouse', 'mouse rgb', 'gaming mouse']",4,https://m.media-amazon.com/images/I/31luFfya0kL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Redgear-Gaming-Semi-Honeycomb-Windows-Gamers/dp/B08CHZ3ZQ7/ref=sr_1_177?qid=1672903004&s=computers&sr=1-177
